method,n_ris,scenario,source_scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol,checkpoint_step,checkpoint_sha256,repository_commit,runner_os,cpu_model,python_version,torch_version
analytical_ris,16,36,46,,,0.1798,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,37,47,,,0.177604,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,38,48,,,0.180292,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,39,49,,,0.178852,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,40,50,,,0.191266,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,41,51,,,0.181803,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,42,52,,,0.188885,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,43,53,,,0.194023,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,44,54,,,0.1853,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,45,55,,,0.198796,1,0,239458cb74d0f578daa64b4bc4b869fbaa93007e63c7f462b672d23aeede1328,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,0bc28581547a89d1e3f590814851c0d5bfd78708,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
